L,ALPHA,fold_loglosses_json,logloss_mean,logloss_std
35,0.0,"{""2019/2020"": 1.8360400329031672, ""2020/2021"": 1.846205667654142, ""2021/2022"": 1.8492264128092788, ""2022/2023"": 1.8502617345190344, ""2023/2024"": 1.8480402904431503}",1.8459548276657547,0.0057438651375634
35,0.02,"{""2019/2020"": 1.8411426315944999, ""2020/2021"": 1.845979446734647, ""2021/2022"": 1.845221203185696, ""2022/2023"": 1.8529223913574304, ""2023/2024"": 1.8480225219356794}",1.8466576389615905,0.004302575589346447
35,0.05,"{""2019/2020"": 1.8314410043574039, ""2020/2021"": 1.8451679173742421, ""2021/2022"": 1.846694677093844, ""2022/2023"": 1.8533779801852261, ""2023/2024"": 1.8449754501641162}",1.8443314058349665,0.007979701645798106
35,0.1,"{""2019/2020"": 1.8319887774488066, ""2020/2021"": 1.8424847008199063, ""2021/2022"": 1.8486026838868117, ""2022/2023"": 1.8537819640880093, ""2023/2024"": 1.8445787829787053}",1.8442873818444476,0.008114172281791239
35,0.15,"{""2019/2020"": 1.831140985194036, ""2020/2021"": 1.8444224286843474, ""2021/2022"": 1.8517518629970335, ""2022/2023"": 1.8538201495465116, ""2023/2024"": 1.8448893092423744}",1.8452049471328607,0.008882437837913953
35,0.2,"{""2019/2020"": 1.8339517562378078, ""2020/2021"": 1.8456626390042394, ""2021/2022"": 1.8509440451537136, ""2022/2023"": 1.8502737558145232, ""2023/2024"": 1.844554741734455}",1.845077387588948,0.006815703642834354
35,0.25,"{""2019/2020"": 1.8388334329491445, ""2020/2021"": 1.8474500747281333, ""2021/2022"": 1.8513319116779936, ""2022/2023"": 1.8526622973456621, ""2023/2024"": 1.8472771642813197}",1.8475109761964508,0.005396614479138673
35,0.35,"{""2019/2020"": 1.8361616177356772, ""2020/2021"": 1.8487185972058628, ""2021/2022"": 1.8536834424708348, ""2022/2023"": 1.854066382155518, ""2023/2024"": 1.849674119811885}",1.8484608318759554,0.007271640709146102
35,0.5,"{""2019/2020"": 1.8449258844931493, ""2020/2021"": 1.850352787711332, ""2021/2022"": 1.8525846859725872, ""2022/2023"": 1.855738047794777, ""2023/2024"": 1.8515067257029365}",1.8510216263349561,0.0039537489146590395
40,0.0,"{""2019/2020"": 1.8332581406886224, ""2020/2021"": 1.8477740505124027, ""2021/2022"": 1.847152660982567, ""2022/2023"": 1.8539642304984987, ""2023/2024"": 1.8516468785857818}",1.8467591922535747,0.008050857129501331
40,0.02,"{""2019/2020"": 1.8361385008165956, ""2020/2021"": 1.8463565069339334, ""2021/2022"": 1.8467556158570442, ""2022/2023"": 1.8549535332466889, ""2023/2024"": 1.848347588248608}",1.8465103490205739,0.006751330724979458
40,0.05,"{""2019/2020"": 1.8316038002260533, ""2020/2021"": 1.8434587868308745, ""2021/2022"": 1.8458589943144823, ""2022/2023"": 1.8526134959390024, ""2023/2024"": 1.843431852713188}",1.84339338600472,0.007584354641722719
40,0.1,"{""2019/2020"": 1.835352484308754, ""2020/2021"": 1.842885602034691, ""2021/2022"": 1.8484021296524382, ""2022/2023"": 1.8540212235999838, ""2023/2024"": 1.8459772111161306}",1.8453277301423996,0.006908692088878786
40,0.15,"{""2019/2020"": 1.8322288543901866, ""2020/2021"": 1.8446512285931456, ""2021/2022"": 1.8515154396664113, ""2022/2023"": 1.8542139697163968, ""2023/2024"": 1.8445636310779483}",1.8454346246888178,0.008512019713295182
40,0.2,"{""2019/2020"": 1.833725737427359, ""2020/2021"": 1.846445222560685, ""2021/2022"": 1.8515187359736924, ""2022/2023"": 1.8531617267784948, ""2023/2024"": 1.8440392762346305}",1.8457781397949724,0.007684413607410539
40,0.25,"{""2019/2020"": 1.8370841664514905, ""2020/2021"": 1.8481210911194879, ""2021/2022"": 1.8513473687251731, ""2022/2023"": 1.8522245154853778, ""2023/2024"": 1.8471539620741335}",1.8471862207711325,0.0060337817865699275
40,0.35,"{""2019/2020"": 1.8359530236034196, ""2020/2021"": 1.8488150088544582, ""2021/2022"": 1.8540266707001058, ""2022/2023"": 1.854161881946722, ""2023/2024"": 1.849894666759094}",1.8485702503727601,0.007450625196507261
40,0.5,"{""2019/2020"": 1.8448814675059353, ""2020/2021"": 1.850366489330497, ""2021/2022"": 1.8526254638244384, ""2022/2023"": 1.8553502751558457, ""2023/2024"": 1.8518244419959278}",1.851009627562529,0.0038756948854455236
45,0.0,"{""2019/2020"": 1.8330731463475851, ""2020/2021"": 1.8438155836857055, ""2021/2022"": 1.8474694345007907, ""2022/2023"": 1.8496447115568306, ""2023/2024"": 1.8521017853191593}",1.8452209322820146,0.007441697246004881
45,0.02,"{""2019/2020"": 1.8364323187076765, ""2020/2021"": 1.8466649666250632, ""2021/2022"": 1.8452701383630596, ""2022/2023"": 1.8515285882260537, ""2023/2024"": 1.8502489183269786}",1.8460289860497663,0.005939903149466967
